region,country,year,series,value,footnotes,source,pop,lifeExp,gdpPercap
768,Togo,1975,Emissions per capita (metric tons of carbon dioxide),0.132,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,1985,Emissions per capita (metric tons of carbon dioxide),0.091,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,1995,Emissions per capita (metric tons of carbon dioxide),0.136,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2005,Emissions per capita (metric tons of carbon dioxide),0.169,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2010,Emissions per capita (metric tons of carbon dioxide),0.319,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2015,Emissions per capita (metric tons of carbon dioxide),0.257,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2016,Emissions per capita (metric tons of carbon dioxide),0.263,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
768,Togo,2017,Emissions per capita (metric tons of carbon dioxide),0.267,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",5701579,58.42,882.9699438
780,Trinidad and Tobago,1975,Emissions (thousand metric tons of carbon dioxide),4575.18,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,1985,Emissions (thousand metric tons of carbon dioxide),6654.053,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,1995,Emissions (thousand metric tons of carbon dioxide),8163.496,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2005,Emissions (thousand metric tons of carbon dioxide),17175.823,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2010,Emissions (thousand metric tons of carbon dioxide),21849.145,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2015,Emissions (thousand metric tons of carbon dioxide),21280.034,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2016,Emissions (thousand metric tons of carbon dioxide),17457.045,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2017,Emissions (thousand metric tons of carbon dioxide),18007.573,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,1975,Emissions per capita (metric tons of carbon dioxide),4.525,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,1985,Emissions per capita (metric tons of carbon dioxide),5.682,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,1995,Emissions per capita (metric tons of carbon dioxide),6.505,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2005,Emissions per capita (metric tons of carbon dioxide),13.243,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2010,Emissions per capita (metric tons of carbon dioxide),16.453,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2015,Emissions per capita (metric tons of carbon dioxide),15.647,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2016,Emissions per capita (metric tons of carbon dioxide),12.789,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
780,Trinidad and Tobago,2017,Emissions per capita (metric tons of carbon dioxide),13.154,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",1056608,69.819,18008.50924
788,Tunisia,1975,Emissions (thousand metric tons of carbon dioxide),4846.357,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,1985,Emissions (thousand metric tons of carbon dioxide),9661.523,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,1995,Emissions (thousand metric tons of carbon dioxide),14035.985,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2005,Emissions (thousand metric tons of carbon dioxide),19472.77,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2010,Emissions (thousand metric tons of carbon dioxide),23293.569,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2015,Emissions (thousand metric tons of carbon dioxide),25614.897,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2016,Emissions (thousand metric tons of carbon dioxide),25212.344,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2017,Emissions (thousand metric tons of carbon dioxide),26156.972,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,1975,Emissions per capita (metric tons of carbon dioxide),0.857,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,1985,Emissions per capita (metric tons of carbon dioxide),1.32,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,1995,Emissions per capita (metric tons of carbon dioxide),1.54,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2005,Emissions per capita (metric tons of carbon dioxide),1.928,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2010,Emissions per capita (metric tons of carbon dioxide),2.189,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2015,Emissions per capita (metric tons of carbon dioxide),2.272,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2016,Emissions per capita (metric tons of carbon dioxide),2.211,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
788,Tunisia,2017,Emissions per capita (metric tons of carbon dioxide),2.268,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",10276158,73.923,7092.923025
792,Turkey,1975,Emissions (thousand metric tons of carbon dioxide),59631.229,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,1985,Emissions (thousand metric tons of carbon dioxide),95358.471,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,1995,Emissions (thousand metric tons of carbon dioxide),154030.155,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2005,Emissions (thousand metric tons of carbon dioxide),215892.986,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2010,Emissions (thousand metric tons of carbon dioxide),267846.219,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2015,Emissions (thousand metric tons of carbon dioxide),318973.757,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2016,Emissions (thousand metric tons of carbon dioxide),338874.454,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2017,Emissions (thousand metric tons of carbon dioxide),378631.09,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,1975,Emissions per capita (metric tons of carbon dioxide),1.488,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,1985,Emissions per capita (metric tons of carbon dioxide),1.896,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,1995,Emissions per capita (metric tons of carbon dioxide),2.578,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2005,Emissions per capita (metric tons of carbon dioxide),3.155,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2010,Emissions per capita (metric tons of carbon dioxide),3.662,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2015,Emissions per capita (metric tons of carbon dioxide),4.078,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2016,Emissions per capita (metric tons of carbon dioxide),4.275,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
792,Turkey,2017,Emissions per capita (metric tons of carbon dioxide),4.714,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",71158647,71.777,8458.276384
826,United Kingdom,1975,Emissions (thousand metric tons of carbon dioxide),576041.678,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",60776238,79.425,33203.26128
